offer_id,title,shop_name,price_eur,brand,category_label,cluster_id,cluster_label
o08765,✅ Händler⭐️ Nintendo Switch Spielkonsole Neon-Rot/Blau mit verbesserter Leistung,ebay.de,260.00,Nintendo,Konsolen,c00300,Switch neon blau/rot 2022
o08766,Honor Magic8 Lite 256GB Braun,Gomibo.de,359.00,Honor,Handys ohne Vertrag,c00778,Magic8 Lite 8 GB RAM 256 GB Reddish Brown
o08767,MSI Grafikkarte RTX 5070 GeForce RTX 5070 12GB,voelkner,772.49,MSI,Grafikkarten,c00657,GeForce RTX 5070 Inspire 3X OC 12 GB GDDR7
o08768,MOTOROLA moto g 56 5G Business Edition 256 GB Black Oyster Dual SIM,Media Markt Online Shop,289.00,Motorola,Handys ohne Vertrag,c00846,Moto g56 5G Business Edition 8 GB RAM 256 GB PANTONE Black Oyster
o08769,"Microsoft Surface Laptop for Business Copilot+ PC 5G - EP2-36418 - 13,8"" PixelSense IPS, Copilot+ PC, Intel® CoreTM Ultra 7 - 268V, 32GB RAM, 512 GB SS",notebooksbilliger,2764.93,Microsoft,Notebooks,c00236,"Surface Laptop 7 13,8"" Intel Core Ultra 7 266V 32 GB RAM 512 GB SSD 5G Platin"
o08770,"Lenovo ThinkPad P16v Gen 2 Mobile Workstation 16"" WUXGA Core Ultra 7 165H 32GB 512GB RTX 1000 Ada W11P DE",JACOB,2261.63,Lenovo,Notebooks,c01075,ThinkPad P16v G2 Intel Core Ultra 7 165H 32 GB RAM 512 GB SSD RTX 1000 Ada Win11 Pro 21KX004XGE
o08771,"Philips Sonicare, Elektrische Zahnbürste, Series 6100",Galaxus.de,82.99,Philips,Elektrische Zahnbürsten,c00005,Sonicare 6100 Series HX7400/01 Weiß
o08772,"Lenovo IdeaPad 5 2-in-1 (16"", 1000 GB, 16 GB, DE, AMD Ryzen AI 7 350), Notebook, Grau",Galaxus.de,864.79,Lenovo,Notebooks,c00223,"IdeaPad 5 2-in-1 16"" AMD Ryzen AI 7 350 16 GB RAM 1 TB SSD"
o08773,"Galaxy S26+ 512GB, Handy - Cobalt Violet, Android, 12 GB",Alternate,825.00,Samsung,Handys ohne Vertrag,c00681,Galaxy S26+ 512 GB Cobalt Violet
o08774,"Samsung Odyssey G9 S49FG910EU - G91F Series - LED-Monitor - Gaming - gebogen - 124.5 cm (49"")",Heinzsoft,720.00,Samsung,Monitore,c00544,"Odyssey G9 G91F LS49FG910EUXEN 49"""
o08775,Lenovo IdeaPad 5 2-in-1 14IRH9 83KX - Intel Core i5 13420H / 2.1 GHz,ebay.de,805.86,Lenovo,Notebooks,c00817,IdeaPad 5 2-in-1 14IRH9 83KX0072GE
o08776,"Watch 5 46mm (Rates-L29M), Smartwatch - silber, Titan-Armband, Gehäuse aus Titanium",Alternate,369.00,Huawei,Smartwatches,c00067,Watch 5 46 mm silbernes Titanarmband
o08777,Samsung Galaxy A17 5G 256GB Schwarz,Gomibo.de,237.00,Samsung,Handys ohne Vertrag,c00410,Galaxy A17 5G 256 GB Black
o08778,NINTENDO Switch Lite Blau,Media Markt Online Shop,206.99,Nintendo,Konsolen,c00389,Switch Lite blau
o08779,Galaxy A57 5G - 256 GB - Awesome Navy - Navy,Kaufland.de,399.00,Samsung,Handys ohne Vertrag,c00488,Galaxy A57 5G 8 GB 256 GB Awesome Navy
o08780,"APPLE MacBook Air (2025), MW0Y3D/A - 13,6 Zoll Apple M4 16 GB 256 macOS",Saturn Online Shop,879.00,Apple,Notebooks,c01277,MacBook Air M4 2025 13'' 16 GB RAM 256 GB SSD 8-Core GPU Polarstern
o08781,FUJIFILM X-T30 III schwarz Kit mit 13-33mm 1:3.5-6.3 (mit Zugabe),digitfoto.de,1099.00,Fujifilm,Systemkameras,c00308,X-T30 III Schwarz + XC13-33 mm F3.5-6.3 OIS
o08782,Apple iPhone 16 Pink 256GB Neu - Rosa,Kaufland.de,1065.58,Apple,Handys ohne Vertrag,c01368,iPhone 16 256 GB Pink
o08783,"Samsung Galaxy Tab A11 4G LTE-Tdd & LTE-Fdd 128 Gb 22.1 cm (8.7), SM-X135FZAEEUB",Amazon Marketplace PC Notebook,205.00,Samsung,Tablet PCs,c00754,"Galaxy Tab A11 8,7"" LTE 128 GB Gray"
o08784,"AVM WLAN-Router FRITZ!Box 4690, 20003082, für Modem, bis 6900 Mbit/s, Wi-Fi 7 Dualband, Mesh, DECT, MU-MIMO",bueromarkt-ag.de,281.97,AVM,Router,c00785,FRITZ!Box 4690
o08785,"Apple iPad (2025) 11"" 128GB Wi-Fi Silber",coolblue,366.90,Apple,Tablet PCs,c00566,"iPad 11"" (11. Generation 2025) 128 GB Wi-Fi Silber"
o08786,"ASUS ROG Zephyrus G14 GU405AR-SY044W - 14"", Intel Core Ultra 9 386H, 64 GB RAM, 2 TB SSD, NVIDIA RTX 5070 Ti, W11H",Heinzsoft,4155.00,Asus,Notebooks,c00577,"ROG Zephyrus G14 (2026) GU405AR-SY044W 14"" Intel Core Ultra 9 386H 64 GB RAM 2 TB SSD RTX 5070 Ti Win11 Home Weiß"
o08787,Melitta Solo Pure Kaffeevollautomat Schwarz E950-222,Metro.de,315.98,Melitta,Kaffeevollautomaten,c01086,Caffeo Solo E950-222 Pure Black
o08788,"Hisense 43E77Q PRO QLED Smart TV 108 cm (43"")",ebay.de,365.89,Hisense,Fernseher,c00691,43E77Q PRO 43 Zoll QLED 4K Smart TV 
o08789,"HP 15-fd0068ng (15.60"", 1000 GB, 16 GB, DE, Intel Core 5 120U), Notebook, Silber",Galaxus.de,609.00,HP,Notebooks,c00732,15-fd0068ng Intel Core 5 120U 16 GB RAM 1 TB SSD FreeDOS Natural Silver
o08790,Lenovo Thinkpad P16v G2 Intel 21KX004XGE,lapstars,2044.00,Lenovo,Notebooks,c01075,ThinkPad P16v G2 Intel Core Ultra 7 165H 32 GB RAM 512 GB SSD RTX 1000 Ada Win11 Pro 21KX004XGE
o08791,"MAX 16-ah0099ng (schwarz, Intel® Core? Ultra 9 275HX, NVIDIA GeForce RTX 5090, 64 GB DDR5, 2 TB (2 TB SSD), Windows 11 Home) - Schwarz",Kaufland.de,4979.24,HP,Notebooks,c00598,OMEN MAX 16-ah0099ng Core Ultra 9 275HX 64 GB RAM 2 TB SSD RTX 5090
o08792,Google Pixel Watch 4 (41 mm) – Android-Smartwatch mit gewölbtem Display und Fitness-Tracking und Unterstützung von Gemini – Aluminiumgehäuse in Polished Silver – Sportarmband in Porcelain – WLAN,amazon.de,336.71,Google,Smartwatches,c00188,Pixel Watch 4 41 mm Aluminiumgehäuse Polished Silver/Sportarmband Porcelain
o08793,"Apple Watch Series 11 GPS 46 mm Smartwatch mit Aluminiumgehäuse in Space Grau und Sportarmband in Schwarz (M/L). Schlafindex, Fitnesstracker, Gesundheitstracking, Always-On Display, Wasserschutz",amazon.de,430.90,Apple,Smartwatches,c01105,Watch Series 11 GPS 46mm Space Grey Aluminium Sport Band black M/L
o08794,"LENOVO ThinkPad P16v G3 (Intel), Black, Core Ultra 7 255H, 64GB RAM,   1TB SSD, RTX PRO 2000 Blackwell, DE",e-tec,3751.25,Lenovo,Notebooks,c00305,ThinkPad P16v G3 Intel Core Ultra 7 255H 64 GB RAM 1 TB SSD RTX PRO 2000
o08795,"GIGABYTE GeForce RTX 5070 Eagle OC SFF 12G - 12GB GDDR7, HDMI, 3x DP",notebooksbilliger,604.23,Gigabyte,Grafikkarten,c00725,GeForce RTX 5070 Eagle OC 12 GB GDDR7
o08796,DJI Mic 3  2 TX + 1 RX + Ladeschale,fotokoch.de,249.00,DJI,Mikrofone,c01152,Mic 3 2 Sender + 1 Empfänger + Ladeschale
o08797,Honor 400 5G 256GB Midnight Black 8GB RAM DNY-NX9 Neu & Versiegelt,ebay.de,270.00,Honor,Handys ohne Vertrag,c00232,400 256 GB Midnight Black
o08798,"OPPO ColorOS Smartphone CPH2735, 5G, 16,9 cm (6,67 Zoll), 4 GB RAM, 128 GB Speicher, MediaTek Dimensity 6300 HD+, 1604 x 720 Pixel, BlackGreen",Amazon Marketplace CE,209.95,OPPO,Handys ohne Vertrag,c01130,A5 5G 4 GB RAM 128 GB Aurora Green
o08799,"De'Longhi Dedica Duo, Siebträgermaschine, Grün, Grau",Galaxus.de,245.65,De'Longhi,Espressomaschinen,c00219,Dedica Duo EC890.GR Grün
o08800,Xiaomi Pad 7 8+256GB Tablet grau,OTTO,274.00,Xiaomi,Tablet PCs,c00394,"Pad 7 11,2"" 256 GB Wi-Fi Gray"
o08801,Cube Kathmandu Hybrid Pro 800,BOC24,3599.00,Cube,E-Bikes,c00460,Kathmandu Hybrid Pro 800 RH 58 cm Diamant coal´n´black
o08802,Kingston FURY Beast - DDR5 - Kit - 64 GB: 2 x 32 GB,voelkner Marktplatz,941.19,Kingston,Arbeitsspeicher,c00916,FURY Beast DDR5 6000MT/s 64GB Kit (2x32GB) CL30 Schwarz KF560C30BBEK2-64
o08803,Honor Magic 8 Lite 5g 8gb/256gb 6.8 ́ ́ - Reddish Brown,Techinn DE,360.99,Honor,Handys ohne Vertrag,c00778,Magic8 Lite 8 GB RAM 256 GB Reddish Brown
o08804,Samsung Galaxy Tab S10 FE+ 256GB 5G Silver,ebay.de,819.00,Samsung,Tablet PCs,c00810,Galaxy Tab S10 FE+ 13.1'' 256 GB 5G Silver
o08805,"Cube Touring Hybrid Pro 800 Wh E-Bike Easy Entry 28"" goldenlime ́n ́black - 54 cm",Biketech24,2999.00,Cube,E-Bikes,c01375,Touring Hybrid Pro 800 2026 28 Zoll RH 54 cm Wave goldenlime ́n ́black
o08806,Bambu Lab A1 mini Combo 3D Drucker + AMS Lite Vollautomatische Kalibrierung NEU,ebay.de,299.99,Bambu Lab,3D-Drucker,c01077,A1 mini Combo
o08807,"PHILIPS Kaffeevollautomat der Serie 5400 – Espressomaschine für 12 Getränke, schnell reinigendes LatteGo System, intuitives TFT-Display, anpassbare Kaffeeeinstellungen (EP5441/50)",amazon.de,448.99,Philips,Kaffeevollautomaten,c00349,5400 Series LatteGo EP5441/50 Schwarz
o08808,"Apple MacBook Air 13"" M5 (10 Core CPU / 10 Core GPU) 16GB/1TB Mitternacht QWERTZ",coolblue,1478.00,Apple,Notebooks,c01052,"MacBook Air M5 2026 13,6'' 16 GB RAM 1 TB SSD 10-Core GPU Mitternacht"
o08809,"Dreame L10s Pro Gen3 Roboter Saugroboter Mit Wischfunktion,13000Pa Saugleistung,Intelligentes DuoScrub-Mop,7mm Auto-Lift,Teppichreinigung,5200mAh,W... - Weiß",Kaufland.de,299.00,DREAME,Saugroboter,c00340,L10s Pro Gen3 Weiß
o08810,"Apple iPhone 17 Pro Max 256 GB: 6,9"" Display mit ProMotion, A19 Pro Chip, beste Batterielaufzeit, die es je in einem iPhone gab, Pro Fusion Kamera-System, Center Stage Frontkamera; Tiefblau",amazon.de,1349.00,Apple,Handys ohne Vertrag,c01041,iPhone 17 Pro Max 256 GB Tiefblau
o08811,"Braun Series 7 72-G7200СС, Folienschaber, Schwarz, Edelstahl, Tasten, Intensiv, Normal, LED - Schwarz",Kaufland.de,262.00,Braun,Elektrische Rasierer,c00247,Series 7 72-G7200CC grau
o08812,"SEGWAY NAVIMOW X 420E, Mähroboter, für bis zu 2000 m2",Media Markt Online Shop,2499.00,Segway,Mähroboter,c01003,Navimow X420E AWD Schwarz
o08813,Panasonic ER-DGP 84 Haarschneidemaschine,Xenudo.de,165.09,Panasonic,Elektrische Rasierer,c00417,ER-DGP84
o08814,"Samsung Galaxy Tab A11 - Tablet - Android - 128 GB - 22.05 cm (8.7"") - Silber",Kaufland.de,206.53,Samsung,Tablet PCs,c00198,"Galaxy Tab A11 Wi-Fi 8,7"" 128 GB Silver"
o08815,Lenovo Tablet ZADA0314SE 8 GB RAM 128 GB Grau Mediatek Helio G88 - Marke EAN: 0197531856203,Amazon Marketplace PC Notebook,239.90,Lenovo,Tablet PCs,c01370,"Tab M11 11"" 8 GB RAM 128 GB Wi-Fi Luna Grey"
o08816,Toniebox 2 Mondgrau Starter Set Kreativ-Tonie Rot [DACH],ebay.de,114.44,Tonies,Kinder-Musikboxen,c00559,Toniebox 2 Starter-Set Mondgrau mit Kreativ-Tonie
o08817,Oral-B iO Series 2 Elektrische Zahnbürste Forest Green,computeruniverse.net,47.01,Oral-B,Elektrische Zahnbürsten,c01066,iO Series 2 Forest Green
o08818,Smeg ECF03CREU (beige) Siebträgermaschine,xxl-deals.de,485.00,Smeg,Espressomaschinen,c00419,Siebträgermaschine ECF03CREU Creme
o08819,"Philips Evnia 24M2N3200S (1920 x 1080 Pixel, 23.80""), Monitor, Schwarz",Galaxus.de,105.89,Philips,Monitore,c00597,Evnia 3000 Series 24M2N3200S 24'' schwarz
o08820,"DJI Mikrofon ""Mic 3 (2 Sender + 1 Empfänger + Ladeschale)"", schwarz, B:2,83cm H:1,63cm L:2,88cm, Mikrofone",baur.de,221.45,DJI,Mikrofone,c01152,Mic 3 2 Sender + 1 Empfänger + Ladeschale
o08821,"HP S5 Pro 527pq QHD Monitor 100Hz, HDMI, DP Monitor",notebooksbilliger,215.90,HP,Monitore,c00582,Serie 5 Pro 527pq 27''
o08822,ECOVACS Deebot T90 Pro Omni Schwarz Saugroboter mit Wischfunktion - Schwarz,Kaufland.de,490.00,Ecovacs,Saugroboter,c01014,DEEBOT T90 Pro Omni Schwarz
o08823,Oral-B iO Series 10 elektrische Zahnbürste eclipse gold Special Edition,voelkner Marktplatz,296.04,Oral-B,Elektrische Zahnbürsten,c00977,iO Series 10 Special Edition Eclipse Gold + Reiseetui
o08824,"ASUS ROG Flow Z13 13,4"" WQXGA Touch AMD AI Max Radeon 390 32GB/1TB SSD Win11 GZ302EA-RU118W",computeruniverse.net,2099.00,Asus,Notebooks,c01146,ROG Flow Z13 GZ302EA-RU118W AMD Ryzen AI Max 390 32 GB RAM 1 TB SSD
o08825,"Serie 4 MUM58200 1000 W Küchenmaschine 3,9 l  (Weiß)",expert TechnoMarkt,187.99,Bosch,Küchenmaschinen,c00553,MUM5 MUM58200 weiß
o08826,Lelit Bianca Kaffeemaschine - Mit Milchaufschäumer & Dual-Boiler-System - PL162T-4G81 - Polierter Edelstahl,Amazon Marketplace Kitchen,2367.19,Lelit,Espressomaschinen,c00985,Bianca PL162T
o08827,Lenovo ThinkPad P16v Gen 3 (Intel) 21RS001BGE,Notebookstore,3299.00,Lenovo,Notebooks,c00534,ThinkPad P16v G3 Intel Core Ultra 9 285H 64 GB RAM 1 TB SSD RTX PRO 2000
o08828,Apple Watch Ultra 3 Titanium Cellular 49mm Natur (Milanaise Titan natur) Large (MF0E4QF/A),JACOB,980.57,Apple,Smartwatches,c01154,Watch Ultra 3 GPS + Cellular 49 mm Titangehäuse Natur Milanese Loop Natur L
o08829,"Camper 895, Camper-Navi mit 8-Zoll HD-Touchdisplay und digitalem Verkehrsfunk",Expert,556.98,Garmin,Navigationssysteme,c00004,Camper 895 MT-D EU 8 Zoll
o08830,Iris by Canon PowerShot G7 X MKIII Kompaktkamera schwarz,OTTO,1188.98,Canon,Kompaktkameras,c00044,PowerShot G7 X Mark III schwarz
o08831,Corsair Vengeance RGB Speichermodul 32 GB 2 x 16 GB DDR5 288-pin DIMM,JB-Computer,649.89,Corsair,Arbeitsspeicher,c00957,Vengeance RGB DDR5-6000 32GB Kit (2x16GB) CL30 Grau CMH32GX5M2B6000Z30K
o08832,Samsung QN85F 55 Zoll Neo QLED Smart TV Q55QN85FAU (2025),Metro.de,690.12,Samsung,Fernseher,c00615,"QE55QN85F 55"" Neo QLED 4K Vision AI Smart TV QN85F (EU-Modell)"
o08833,AOC CU34G4Z 34 Zoll UWQHD Curved Fast VA LED 21:9 240 Hz Gaming Monitor,Cyberport,315.73,AOC,Monitore,c00238,"CU34G4Z 34"""
o08834,"Philips Sonicare 4100 – Sonicare Elektrische Zahnbürste für Erwachsene mit 1 x Philips W2 Optimal White Sonic Bürstenkopf in Weiß, schlankem Reiseetui und USB-Ladegerät (Modell HX3683/33)",Amazon Marketplace Automotive,49.99,Philips,Elektrische Zahnbürsten,c01213,Sonicare 4100 Series HX3683/33 Weiß + Reiseetui
o08835,"FUJIFILM X-T30 III Kit Spiegellose Systemkamera mit Objektiv 13-33mm, 7,6 cm Dis",ebay.de,1029.00,Fujifilm,Systemkameras,c00308,X-T30 III Schwarz + XC13-33 mm F3.5-6.3 OIS
o08836,"Acer Nitro V 16S AI ANV16S-41-R6WL 16"" WQXGA IPS R7 260 16GB/1TB RTX5070 Win11",computeruniverse.net,1329.00,Acer,Notebooks,c00292,Nitro V 16S AI ANV16S-41-R6WL AMD Ryzen 7 260 16 GB RAM 1 TB SSD RTX 5070
o08837,"Lenovo ThinkPad P14s G5 (Intel) - 4.5"" WQXGA - Core Ultra 7 155H",ebay.de,2064.00,Lenovo,Notebooks,c00477,ThinkPad P14s G5 Intel Core Ultra 7 155H 32 GB RAM 1 TB SSD 21G20063GE
o08838,"Dell Alienware 18 Area-51 G5G46 18"" WOXGA Core Ultra 9-275HX 32GB/1TB RTX5070...",ebay.de,2788.79,Dell,Notebooks,c00529,Alienware 18 Area-51 18'' Intel Core Ultra 9 275HX 32 GB RAM 1 TB SSD RTX 5070 Win 11 Home
o08839,Smeg Siebträgermaschine ECF02PBEU Siebträgermaschine pastellblau blau,OTTO,312.39,Smeg,Espressomaschinen,c00708,Espressomaschine ECF02PBEU Pastellblau
o08840,Nintendo Switch OLED-Modell 64GB Handheld Spielekonsole blau rot NEU OVP/Händler,ebay.de,304.17,Nintendo,Konsolen,c00550,Switch OLED-Modell neon-blau/neon-rot
o08841,"DeLonghi Vollautomat Magnifica Evo ECAM 290.51.B, Black",Amazon Marketplace Kitchen,350.80,De'Longhi,Kaffeevollautomaten,c00967,Magnifica Evo ECAM290.51B Black
o08842,Bowers & Wilkins PX8 S2 Schwarz,coolblue,659.99,Bowers & Wilkins,Kopfhörer,c00493,Px8 S2 Onyx Black
o08843,"HP Omen by Laptop 16-ap0175ng・AMD Ryzen 9 8940HX・FreeDOS 3.0・GeForce RTX 5070・32 GB RAM・1 TB SSD NVMe・40.6 cm (16"") (BZ9K2EA#ABD)",Amazon Marketplace CE,1653.38,HP,Notebooks,c01122,OMEN 16-ap0175ng AMD Ryzen 9 8940HX 32 GB RAM 1 TB SSD RTX 5070
o08844,Electric Scooter 6 Pro E-Scooter,Expert,548.00,Xiaomi,E-Scooter,c00168,Electric Scooter 6 Pro schwarz
o08845,Apple Watch 10 GPS Alu Rosegold 46mm A2999 Light Blush Sp. Band S/M,ebay.de,324.21,Apple,Smartwatches,c00974,Watch Series 10 GPS 46 mm Aluminiumgehäuse roségold Sportarmband blassrosa S/M
o08846,Melitta Kaffeevollautomat CAFFEO Solo pureblack - Schwarz,Kaufland.de,289.00,Melitta,Kaffeevollautomaten,c01086,Caffeo Solo E950-222 Pure Black
o08847,Samsung X716 Galaxy TAB S9 5G (11'' - 8/128GB) Graphite,Amazon Marketplace PC Notebook,649.99,Samsung,Tablet PCs,c01208,Galaxy Tab S9 11.0'' 128 GB Wi-Fi + 5G Graphite
o08848,"⭐ Xiaomi Redmi A5 schwarz DualSIM 4G◾128 GB◾4 GB◾6,88"" 120 Hz◾5200 mAh ⭐ NEU ⭐",ebay.de,129.00,Xiaomi,Handys ohne Vertrag,c00456,Redmi A5 4 GB RAM 128 GB Midnight Black
o08849,"Microsoft Surface Pro 12-inch for Business (12"", 1000 GB, 16 GB, Ohne Tastaturlayout, Snapdragon X Plus X1P-42-100), Notebook, Silber",Galaxus.de,1322.64,Microsoft,Tablet PCs,c00249,Surface Pro 12 Copilot+ PC Snapdragon X Plus X1P-42-100 16 GB RAM 1 TB SSD Platin
o08850,Lenovo Thinkpad L14 AMD G6 21S8002VGE,lapstars,1170.00,Lenovo,Notebooks,c00826,ThinkPad L14 G6 AMD Ryzen 5 Pro 215 32 GB RAM 512 GB SSD Win11 Pro 21S8002VGE
o08851,"SAMSUNG GQ55S90H OLED 4K Samsung Vision AI Smart TV (Flat, 55 Zoll / 138 cm, UHD 4K, SMART TV)",Saturn Online Shop,2399.00,Samsung,Fernseher,c00658,"GQ55S90H 55"" OLED 4K Vision AI Smart TV S90H"
o08852,"Globale Version HONOR 400 Lite Smartphones 5g android 15 MediaTek Dimensity 7025-Ultra 108MP Kamera 6,7 Zoll AMOLED Display",AliExpress,199.00,Honor,Handys ohne Vertrag,c01072, 400 Lite 8 GB RAM 256 GB Marrs Green
o08853,Samsung Galaxy Tab S10 Lite WiFi 256GB Rot,Gomibo.de,318.00,Samsung,Tablet PCs,c00368,"Galaxy Tab S10 Lite 10,9"" 256 GB Wi-Fi Red"
o08854,Lenovo ThinkPad L14 Gen 6,Heinzsoft,1227.00,Lenovo,Notebooks,c00347,ThinkPad L14 G6 AMD Ryzen 5 Pro 215 16 GB RAM 512 GB SSD LTE Win11 Pro 21S80033GE
o08855,"Microsoft Surface Pro – Copilot+ PC (Netzteil separat erhältlich) – 11. Edition (13"", 1000 GB, 16 GB, Ohne Tastaturlayout, Snapdragon X Elite X1E-80-100), Notebook, Schwarz",Galaxus.de,1821.00,Microsoft,Tablet PCs,c00131,Surface Pro 11 16 GB RAM 1 TB Snapdragon X Elite Schwarz + Keyboard
o08856,Nikon Z5 II + NIKKOR Z 24-70mm f/4 S,coolblue,1999.00,Nikon,Systemkameras,c00504,Z5 II Kit + Nikkor Z 24-70mm f/4 S
o08857,"Kingston KF556C40BBK2-32 (2 x 16GB, 5600 MHz, DDR5-RAM, DIMM), RAM, Schwarz",Galaxus.de,455.22,Kingston,Arbeitsspeicher,c00069,FURY Beast DDR5 5600MT/s 32GB Kit (2x16GB) CL40 Schwarz KF556C40BBK2-32
o08858,"MSI Vector 16 HX AI A2XWHG-476 - MSI Notebook 16"" - Core Ultra 9-275HX - RTX 5070 Ti - 16GB RAM - 2 TB NVMe - Win11 - Grau",Kaufland.de,2519.99,MSI,Notebooks,c01369,Vector 16 HX AI A2XWHG-476 Intel Core Ultra 9 275HX 16 GB RAM 2 TB SSD RTX 5070 Ti
o08859,"PlayStation 5 Slim E-Chassis, Spielkonsole",Alternate,629.99,Sony,Konsolen,c00439,PlayStation 5 Slim Disc Edition
o08860,Apple iPhone 16 Plus 128GB Grün,Gomibo.de,899.00,Apple,Handys ohne Vertrag,c00240,iPhone 16 Plus 128 GB Blaugrün
o08861,"Lenovo ThinkPad L13 Gen 6 (13.30"", 512 GB, 16 GB, DE, Intel Core Ultra 5 225U), Notebook, Schwarz",Galaxus.de,1190.00,Lenovo,Notebooks,c00857,"ThinkPad L13 G6 13,3"" Intel Core Ultra 5 225U 16 GB RAM 512 GB SSD Win11 Pro Schwarz"
o08862,"Lenovo ThinkPad T16 Gen 4 21QN - 180°-Scharnierdesign - AMD Ryzen AI 7 PRO 350 / 2 GHz - Win 11 Pro - Radeon 860M - 32 GB RAM - 1 TB SSD TCG Opal Encryption 2, NVMe, Performance - 40.6 cm (16"") (21QN005KGE)",JACOB,2414.12,Lenovo,Notebooks,c01123,"ThinkPad T16 G4 16"" AMD Ryzen AI 7 Pro 350 32 GB RAM 1 TB SSD Win11 Pro 21QN005KGE"
o08863,"Lenovo V15 G5 83GW00FQGE -15,6"" FHD, Intel CoreTM 5 120U, 8GB RAM, 512GB SSD, DOS (15.60"", 512 GB, 8 GB, DE, Intel Core 5 120U), Notebook, Schwarz",Galaxus.de,602.00,Lenovo,Notebooks,c00341,V15 G5 Intel Core 5 120U 8 GB RAM 512 GB SSD FreeDOS 83GW00FQGE
o08864,Oppo Find X9 Pro 5g 16gb/512gb 6.8 ́ ́ - Natural Titanium,Techinn DE,1356.99,OPPO,Handys ohne Vertrag,c00287,Find X9 Pro 5G 16 GB RAM 512 GB Titanium Charcoal
o08865,Huawei Watch Ultimate 2 March-B19 black (55020GBB),JACOB,741.51,Huawei,Smartwatches,c00021,Watch Ultimate 2 Schwarz
o08866,Apple iPad 10.9 (2024) WiFi 256GB - Silver - Silber,Kaufland.de,636.91,Apple,Tablet PCs,c00391,"iPad 10,9"" (10. Generation 2022) 256 GB Wi-Fi silber"
o08867,Kingston FURY Beast Schwarz DDR5 16GB (2x8GB) 5600MT/s CL36 DIMM Desktop Gaming Speicher Kit mit 2 AMD EXPO und Intel XMP - KF556C36BBEK2-16,Amazon Marketplace PC Notebook,249.00,Kingston,Arbeitsspeicher,c00612,FURY Beast DDR5 5600MT/s 16GB Kit (2x8GB) CL36 Schwarz KF556C36BBEK2-16
o08868,Philips Lady Shaver Series 8000 - kabelloser elektrischer Rasierer (BRL149/00),ebay.de,83.99,Philips,Elektrische Rasierer,c01015,Lady Shaver 8000 BRL149/00 Lila
o08869,"Hisense 85E7S PRO 85 Zoll QLED 4K Smart-TV – 144 Hz, Dolby Vision, AMD FreeSync Premium Pro, VIDAA OS",Joybuy,1238.95,Hisense,Fernseher,c00543,"85E7S PRO 85"" Hi-QLED 4K Smart TV"
o08870,"Lenovo ThinkPad E14 Gen7 - 21T0004WGE 14"" WUXGA, AMD Ryzen 5 - 220, 32GB RAM, 512GB SSD, Windows 11 Pro | Laptop by NBB",notebooksbilliger,1249.00,Lenovo,Notebooks,c00653,ThinkPad E14 G7 AMD Ryzen 5 220 32 GB RAM 512 GB SSD 21T0004WGE
o08871,"Lenovo ThinkPad T14 Gen 7 – 14"", AMD Ryzen 5 PRO 215, 16 GB RAM, 512 GB SSD, Windows 11 Pro",Heinzsoft,1459.00,Lenovo,Notebooks,c00818,ThinkPad T14 G7 AMD Ryzen 5 Pro 215 16 GB RAM 512 GB DE Win11 Pro 22AL0035GE
o08872,"Lenovo ThinkPad P14s G5 14.5"" WQXGA Core Ultra 7 155H 32GB/1TB SSD RTX 500 Ada Win11 Pro 21G20063GE",Cyberport,2104.01,Lenovo,Notebooks,c00477,ThinkPad P14s G5 Intel Core Ultra 7 155H 32 GB RAM 1 TB SSD 21G20063GE
o08873,"Zephyrus G14 (GU405AR-SY044W), Gaming-Notebook - weiß, Intel® CoreTM Ultra 9 386H, NVIDIA GeForce RTX 5070 Ti, 64 GB LPDDR5X, 2 TB (2 TB SSD), Windows 11 Home",Alternate,4199.00,Asus,Notebooks,c00577,"ROG Zephyrus G14 (2026) GU405AR-SY044W 14"" Intel Core Ultra 9 386H 64 GB RAM 2 TB SSD RTX 5070 Ti Win11 Home Weiß"
o08874,"Apple 13 Zoll MacBook Air (M5, 2026), 10-Core CPU und 10-Core GPU, 16 GB, 1 TB SSD – Midnight (deutsches QWERTZ-Tastaturlayout)",Joybuy,1449.00,Apple,Notebooks,c01052,"MacBook Air M5 2026 13,6'' 16 GB RAM 1 TB SSD 10-Core GPU Mitternacht"
o08875,"COSORI Dual Blaze TwinFry Compact Heißluftfritteuse 8,6 L 2700 W mit Dual Zone, PFAS-freie Keramikbeschichtung, SYNC & MATCH, CAF-TF801-CEUR - Schwarz/Gold",Kaufland.de,169.99,COSORI,Fritteusen,c00351,Dual Blaze TwinFry CAF-TF801-CEUR Schwarz
o08876,"Honor 400 256 GB 5G Smartphone 16,6 cm (6.5 Zoll) Android 50 MP (Desert Gold)",ebay.de,281.96,Honor,Handys ohne Vertrag,c00352,400 256 GB Desert Gold
o08877,Philips 65PUS7800 QLED 4K Ultra HD Smart-TV Dolby Atmos Titan OS,ebay.de,649.00,Philips,Fernseher,c00166,"65PUS7800/12 65"" 4K QLED Smart TV"
o08878,"MOVA LiDAX Ultra 800 Mähroboter ohne Begrenzungskabel, Empf. 800 m2, ohne RTK & automatische Kartenerstellung per 3D-LiDAR mit 360° & AI Vision, 5 cm Kantenschnitt, effiziente Wegeplanung in U-Form",amazon.de,739.00,Mova,Mähroboter,c00728,LiDAX Ultra 800
