offer_id,title,merchant_id,category_id,category_label,cluster_id,cluster_label
o08137,212litre fridge freezer auto defrost class a white,123,2622,Fridge Freezers,c44456,Indesit RAA29 White
o08138,aeg prosense technology free standing washing machine in white,31,2620,Washing Machines,c42019,AEG L6FBI741N
o08139,sony kd 43xf8796 43 xf87 4k ultra hd hdr smart tv,144,2614,TVs,c04798,Sony Bravia KD-43XF8796
o08140,dyon sigma 24 pro x led tv 60 cm 23.6 eec a dvb t2 dvb c dvb s full hd dvd player ci black,16,2614,TVs,c05506,Dyon Sigma 24 Pro
o08141,htc one mini,48,2612,Mobile Phones,c01354,HTC One Mini
o08142,hotpoint 7kg 1400 spin washing machine wmbf742g,305,2620,Washing Machines,c42016,Hotpoint WMBF742G
o08143,hewlett packard enterprise intel xeon l5530 2.40ghz 2.4ghz 8mb l3,66,2615,CPUs,c07533,HP Intel Xeon DP Quad-core L5530 2.4GHz Socket 1366 1066MHz bus Upgrade Tray
o08144,miele g6620 sc 60cm wide freestanding dishwasher with 3d cutlery tray white,294,2619,Dishwashers,c40564,Miele G 6620 SC White
o08145,lg 32lw340c digital signage flat panel 32zoll,119,2614,TVs,c05099,LG 32LW340C
o08146,aeg geschirrsp ler proclean fse62700p,298,2619,Dishwashers,c41180,AEG FSE62700P Integrated
o08147,cda ci860wh washer dryer freestanding 1400 rpm a energy white,295,2620,Washing Machines,c42330,CDA CI860WH
o08148,siemens iq 700 microwave oven integrated be634lgs1b black stainless steel,3,2618,Microwaves,c39684,Siemens BE634LGS1B Stainless Steel
o08149,bosch einbau k hlschrank flachscharnier mit softeinzug kir41ad40,298,2623,Fridges,c46533,Bosch KIR41AD40 Integrated
o08150,aeg skb58821ae a k hlschrank dekor. cool 88cm,119,2623,Fridges,c46844,AEG SKB58821AE Integrated
o08151,beko wtg641m1s 6kg 1400 spin washing machine in silver,125,2620,Washing Machines,c42456,Beko WTG641M1S
o08152,sony kd55a1bu 55 oled hdr 4k ultra hd smart android tv,129,2614,TVs,c04525,Sony Bravia KD-55A1B
o08153,cello 43 in led tv c43ansmt mw01,26,2614,TVs,c04636,Cello C43ANSMT
o08154,bosch gefrierger t integrierbar gin81ac30,300,2621,Freezers,c43604,Bosch GIN81AC30 White
o08155,hewlett packard enterprise 631483 b21 2.13ghz 4mb l3 processor,64,2615,CPUs,c07287,HP Intel Xeon DP E5506 2.13GHz Socket 1366 Upgrade Tray
o08156,hotpoint wmxtf842k.r 8kg washing machine black,22,2620,Washing Machines,c42493,Hotpoint WMXTF842K
o08157,bosch kgn33nw20g exxcel frost free fridge freezer in white 1 76m a,128,2622,Fridge Freezers,c44151,Bosch KGN33NW20G White
o08158,candy gvsw496dcab 80 9kg 6kg 1400 spin washer dryer in black,125,2620,Washing Machines,c42267,Candy GVSW496DCAB
o08159,hisense rib291f4aw1 integrated 50 50 frost free fridge freezer sliding rail,3,2622,Fridge Freezers,c44590,Hisense RIB291F4AW1 Integrated
o08160,smeg fab28rbe3 fridge freezer,324,2623,Fridges,c46763,Smeg FAB28RBE3 Blue
o08161,1600rpm washer dryer 8kg/4kg load class a white,123,2620,Washing Machines,c42101,Zanussi ZWD81660NW
o08162,sony xperia xa1 ultra 6 full hd 23mp camera octa core 32gb black,8,2612,Mobile Phones,c00038,Sony Xperia XA1 Ultra 32GB
o08163,liebherr cnef 3115 comfort nofrost fridge freezer,130,2622,Fridge Freezers,c44225,Liebherr CNef 3115 Stainless Steel
o08164,canon eos m6 mirrorless camera electronic viewfinder,22,2617,Digital Cameras,c38952,Canon EOS M6
o08165,102litre upright freezer class a white,123,2621,Freezers,c43298,Beko UF584APW White
o08166,lg fh495bds2 12kg direct drive truesteam washing machine 1400rpm white,301,2620,Washing Machines,c42105,LG FH495BDS2
o08167,linsar 32led800/32led800,98,2614,TVs,c04595,Linsar 32LED800
o08168,kodak easyshare z885 zoom digital camera refurbished,287,2617,Digital Cameras,c39629,Kodak EasyShare Z885
o08169,liebherr kef 3710 freestanding fridge comfort,294,2623,Fridges,c46358,Liebherr Kef 3710 Stainless Steel
o08170,intel core i7 6870hq 2.7 ghz 4 cores 8 threads 8 mb cache lga1440 socket oem,51,2615,CPUs,c06440,Intel Core i7-6870HQ 2.7GHz Tray
o08171,cello c32ansmt 32 inch widescreen 720p hd ready lcd tv with freeview hd,17,2614,TVs,c04596,Cello C32ANSMT
o08172,nikon d5 dslr camera body only,7,2617,Digital Cameras,c39184,Nikon D5
o08173,cubot power 128gb black,24,2612,Mobile Phones,c00360,Cubot Power Dual SIM
o08174,bosch smv46mx00g 14 place fully integrated dishwasher,3,2619,Dishwashers,c40471,Bosch SMV46MX00G Integrated
o08175,amd ryzen 7 eight core 2700x 4.35ghz socket am4 processor retail,5,2615,CPUs,c05861,AMD Ryzen 7 2700X 3.7GHz  Box
o08176,amd am2 athlon 64 3500 orleans core socket am2 940 pin 3yr warranty inc fan heatsink retail boxed cpu,121,2615,CPUs,c06888,AMD Athlon 3500+ 2.2GHz Box
o08177,intel pentium 725 processor 1.6 ghz box 2 mb l2,66,2615,CPUs,c06876,Intel Pentium M 725 1.6GHz Socket 478 400MHz bus Tray
o08178,alcatel 40 29 1355 shine lite 5080x pure white unlocked,17,2612,Mobile Phones,c00402,Alcatel Shine Lite
o08179,bosch smv68mx04e,119,2619,Dishwashers,c41447,Bosch SMV68MX04E Integrated
o08180,indesit ui6f1ts freezer 222 litre silver,131,2621,Freezers,c43685,Indesit UI6 F1T S UK Silver
o08181,samsung rr39m7140ww tall larder fridge in white 1 83m a rated,128,2623,Fridges,c46161,Samsung RR39M7140WW/EU White
o08182,blackberry porsche design p 9982 rge111lw 64gb cognac factory unlocked 4g/lte cell phone,3,2612,Mobile Phones,c00647,Blackberry P9982
o08183,candy cdpe6350 15 place full size dishwasher white,59,2619,Dishwashers,c41038,Candy CDPE6350 White
o08184,gorenje ork193bl fridge freezer retro style 8.1 3.2cf rh hinge blue,131,2622,Fridge Freezers,c44510,Gorenje ORK193BL Blue
o08185,bosch serie 6 integrated dishwasher in stainless steel,31,2619,Dishwashers,c40466,Bosch SMV68TD06G Integrated
o08186,smeg fa55pcil3 fridge freezer,324,2622,Fridge Freezers,c45980,Smeg FA55PCIL3 Stainless Steel
o08187,samsung qe65q7fna 65 premium ultra slim 4k hdr smart qled television,131,2614,TVs,c04451,Samsung QE65Q7FN
o08188,white knight wm126vb freestanding washing machine 6kg 1200rpm black,6,2620,Washing Machines,c42270,White Knight WM126VB
o08189,bosch smv46gx00e geschirrsp ler vollintegrierbar 60cm,300,2619,Dishwashers,c41000,Bosch SMV46GX00E Integrated
o08190,intel core i7 4930k 3.4 ghz 6 core 12 threads 12 mb cache lga2011 socket box,178,2615,CPUs,c06686,Intel Core i7-4930K 3.4GHz  Box
o08191,beko din15r10 fully integrated full size 60cm 12 place dishwasher silver,3,2619,Dishwashers,c40853,Beko DIN15R10 Integrated
o08192,doro phoneeasy 612 2g uk sim free mobile phone black,17,2612,Mobile Phones,c00134,Doro PhoneEasy 612
o08193,fridgemaster mur4892s 48cm wide freestanding under counter fridge with ice box silver,3,2623,Fridges,c46442,Fridgemaster MUR4892S Silver
o08194,swan sdw7080w 12 place setting fullsize freestanding dishwasher white,82,2619,Dishwashers,c41159,Swan SDW7080W White
o08195,mikrowelle r 20stw,40,2618,Microwaves,c40177,Sharp R-20STW Stainless Steel
o08196,hoover dynamic wizard dwt l68aiw3/1 freestanding wi fi washing machine 8kg load a energy rating 1600rpm spin white,43,2620,Washing Machines,c42566,Hoover DWT L68AIW3
o08197,samsung galaxy xcover 4 sm g390f 4.99 single sim 4g 2gb 16gb,14,2612,Mobile Phones,c00051,Samsung Galaxy Xcover 4 SM-G390F
o08198,fujifilm x t100 mirrorless camera with fujinon xc 15 45 mm f/3.5 5.6 ois pz lens black,7,2617,Digital Cameras,c39093,Fujifilm X-T100
o08199,nikon d810 body only,258,2617,Digital Cameras,c39000,Nikon D810
o08200,belling idw45 10 place slimline fully integrated dishwasher,6,2619,Dishwashers,c41059,Belling IDW45 Integrated
o08201,cda pc51bl american style fridge freezer,293,2622,Fridge Freezers,c45143,CDA PC51BL
o08202,sony xperia xa1 32gb white,24,2612,Mobile Phones,c00033,Sony Xperia XA1
o08203,hotpoint wmaqf 641p 6kg 1400 spin washing machine white,22,2620,Washing Machines,c41998,Hotpoint WMAQF641P
o08204,sony cyber shot rx100 black digital camera,258,2617,Digital Cameras,c38875,Sony Cyber-shot DSC-RX100
o08205,miele wdd020 8kg 1400rpm freestanding eco washing machine white,289,2620,Washing Machines,c42044,Miele WDD020 EcoPlus&Comfort
o08206,canon eos 800d 18 55 is stm lens,251,2617,Digital Cameras,c38879,Canon EOS 800D + 18-55mm IS STM
o08207,sony kdl 43rf453 rf453 series 43 class 42.5 viewable led tv,51,2614,TVs,c04826,Sony Bravia KDL-43RF453
o08208,amica fd2253 fridge freezer freestanding double door 204 litre white,295,2622,Fridge Freezers,c44664,Amica FD225.3 White
o08209,bosch gin41ac30,119,2621,Freezers,c43610,Bosch GIN41AC30 Integrated
o08210,bosch wiw28300gb integrated washer 1400rpm 8kg led display white,131,2620,Washing Machines,c41862,Bosch WIW28300GB
o08211,beko wtg741m1s washing machine in silver 1400 rpm 7kg,128,2620,Washing Machines,c42225,Beko WTG741M1S
o08212,beko dfs05010b slimline dishwasher black,22,2619,Dishwashers,c40660,Beko DFS05010B Black
o08213,intel xeon e5 2650l octa core 8 core 1.80 ghz processor,73,2615,CPUs,c06298,Intel Xeon E5-2650L 1.8GHz Tray
o08214,montpellier mab365r fridge freezer red,7,2622,Fridge Freezers,c44292,Montpellier MAB365R Red
o08215,hewlett packard enterprise intel xeon x5670 2.93ghz 12mb l3 processor,64,2615,CPUs,c07404,HP Intel Xeon DP X5670 2.93GHz Socket 1366 1333MHz bus Upgrade Tray
o08216,bosch bfl634gb1 microwave oven,324,2618,Microwaves,c39936,Bosch BFL634GB1 Black
o08217,hotpoint hd line mwh 2422 mb microwave black,4,2618,Microwaves,c40124,Hotpoint 4 You MWH 2422 Black
o08218,smeg cvb20rne1 50s style black freezer,293,2621,Freezers,c43353,Smeg CVB20RNE1 Black
o08219,bosch kgn34xl35g/kgn34xl35g,98,2622,Fridge Freezers,c44074,Bosch KGN34XL35G Stainless Steel
o08220,bosch wan28000gb 7kg 1400 spin washing machine,130,2620,Washing Machines,c42325,Bosch WAN28000GB
o08221,samsung ue65nu7100 65 ultra hd certified hdr smart 4k tv,32,2614,TVs,c04420,Samsung UE65NU7100
o08222,russell hobbs rhucf55b 55cm wide undercounter fridge black,17,2623,Fridges,c46684,Russell Hobbs RHUCF55B Black
o08223,white knight wm126vb 6kg 1200 spin washing machine black,22,2620,Washing Machines,c42270,White Knight WM126VB
o08224,aeg l87695nwd 9kg wash 6kg dry freestanding washer dryer white,293,2620,Washing Machines,c42713,AEG L87695NWD
o08225,siemens iq 300 free standing fridge freezer frost free in stainless steel,31,2622,Fridge Freezers,c44210,Siemens KG36NVI35G Stainless Steel
o08226,smeg fq960n victoria american style four door fridge freezer black,301,2622,Fridge Freezers,c44321,Smeg FQ960N Black
o08227,siemens iq700 wm14w5em freistehend frontlader,119,2620,Washing Machines,c43014,Siemens WM14W5EM
o08228,samsung rb31fdrndss freestanding a rated frost free fridge freezer stainless steel,3,2622,Fridge Freezers,c44810,Samsung RB31FDRNDSS Stainless Steel
o08229,siemens k hl /gefrier kombination t ren edelstahl look iq300 kg39evl4a,298,2622,Fridge Freezers,c45495,Siemens KG39EVL4A Stainless Steel
o08230,zanussi zwf01483w lindo 300 10kg 1400 spin washing machine in white,125,2620,Washing Machines,c42210,Zanussi ZWF01483W
o08231,samsung nu7000 led tv in charcoal black,31,2614,TVs,c04436,Samsung UE40NU7120
o08232,htc one v,48,2612,Mobile Phones,c01414,HTC One V
o08233,bosch integrated larder fridge in white,31,2623,Fridges,c46121,Bosch KIR41AF30G Integrated
o08234,neff ki5852f30g/ki5852f30g,98,2622,Fridge Freezers,c44091,Neff KI5852F30G Integrated
o08235,bosch serie 6 vollintegrierter geschirrsp ler 60 cm smv68tx02d,298,2619,Dishwashers,c41372,Bosch SMV68TX02D Integrated
o08236,bosch serie 2 free standing dishwasher in black,31,2619,Dishwashers,c40848,Bosch SMS25EB00G Black
o08237,blomberg fnt4550 tall frost free freezer in white 1 46m 197l a,128,2621,Freezers,c43268,Blomberg FNT4550 White
o08238,panasonic lumix dmc ft30 camera in orange,250,2617,Digital Cameras,c38852,Panasonic Lumix DMC-FT30
o08239,1400rpm washing machine 9kg load class a white,123,2620,Washing Machines,c41905,Hoover HL1492D3
o08240,lg 55uk7550pla,134,2614,TVs,c04468,LG 55UK7550
o08241,siemens gs36nai3p iq 500 60cm freestanding frost free freezer stainless steel,301,2621,Freezers,c43351,Siemens GS36NAI3P Stainless Steel
o08242,sim free iphone 6s 32gb mobile phone silver,22,2612,Mobile Phones,c00017,Apple iPhone 6S 32GB
o08243,doogee dagger 5.5 android 4.2.9 octa core 16gb smartphone unlocked phone white,75,2612,Mobile Phones,c01187,Doogee Dagger DG550 Dual SIM
o08244,24inch hd ready led smart tv wi fi built in dvd,123,2614,TVs,c04634,Linsar 24LED4000
o08245,samsung ue32m5520 32 fhd smart led tv,126,2614,TVs,c04456,Samsung UE32M5520
o08246,belling fmr2080s black 20l retro microwave,137,2618,Microwaves,c40126,Belling FMR2080S Black
o08247,amd ryzen 7 2700x am4 processor with rgb wraith prism cooler,4,2615,CPUs,c05861,AMD Ryzen 7 2700X 3.7GHz  Box
o08248,candy gvs169dc3b 9kg 1400 spin washing machine black,22,2620,Washing Machines,c42215,Candy GVS169DC3B
o08249,liebherr ctesf2441 fridge freezer,332,2622,Fridge Freezers,c46101,Liebherr CTesf2441 Stainless Steel
o08250,amd trinity a10 5800k quad core 3.80ghz socket fm2 4mb l2 cache graphics directx 11 apu gpu fan and heatsink retail boxed processor,121,2615,CPUs,c06994,AMD Quad-Core A10-5800K 3.8GHz  Box
o08251,hoover hmc440px built in combination microwave oven stainless steel,6,2618,Microwaves,c40259,Hoover HMC440 PX Stainless Steel
o08252,lg 55uk6950plb 55 4k ultra hd smart tv wi fi black silver led tv,45,2614,TVs,c04754,LG 55UK6950PLB
o08253,panasonic dmc fz300 schwarz,247,2617,Digital Cameras,c39110,Panasonic Lumix DMC-FZ300
o08254,hewlett packard enterprise intel xeon x5670 2.93ghz 12mb l3 processor,64,2615,CPUs,c07406,HP Intel Xeon DP X5670 2.93GHz Socket 1366 Upgrade Tray
o08255,sharp r360slm microwave oven 23 litre capacity silver 900 w 1 years warranty electricals microwaves,3,2618,Microwaves,c39711,Sharp R360SLM
o08256,beko cfp1675s 60/40 fridge freezer silver,7,2622,Fridge Freezers,c44697,Beko CFP1675S Silver
o08257,intel xeon e3 1230 3 5 ghz skt 1151 8 mb box set bx80677e31230v6,36,2615,CPUs,c05923,Intel Xeon E3-1230 v6 3.5GHz Box
o08258,canon powershot sx520 hs 42 multiplier x,3,2617,Digital Cameras,c39277,Canon PowerShot SX520 HS
o08259,samsung ue55nu8000 55 8 series hdr1000 flat led tv,126,2614,TVs,c04424,Samsung UE55NU8000
o08260,sim free iphone 7 plus 32gb by apple black,12,2612,Mobile Phones,c00002,Apple iPhone 7 Plus 32GB
o08261,indesit iwdc6125 washer dryer 1200rpm 6 5kg white,131,2620,Washing Machines,c41927,Indesit IWDC 6125 S
o08262,bosch kif42ad40,119,2623,Fridges,c46613,Bosch KIF42AD40 Integrated
o08263,liebherr ikb2360 biofresh fridges,294,2623,Fridges,c46233,Liebherr IKB 2360 Integrated
o08264,intel xeon platinum 8160m mobile 2.1 ghz 24 core 48 threads 33 mb cache lga3647 socket,51,2615,CPUs,c06399,Intel Xeon Platinum 8160M 2.1GHz Tray
o08265,k hlger t k 835 a2,300,2623,Fridges,c47359,Neff KI1813F30 Integrated
o08266,bosch serie 4 free standing freezer frost free in white,31,2621,Freezers,c43287,Bosch GSN33VW3PG White
o08267,qe65q9fn 65 inch qled ultra hd premium hdr 2000 smart tv,124,2614,TVs,c04449,Samsung QE65Q9F
o08268,43 black led large format display 4k 440 cd/m2 18/7 operation,4,2614,TVs,c05494,Sony Bravia FW-43XE8001
o08269,intel xeon e5 2697v2 cpu 2.7ghz 12 core 24 threads 30mb cache lga,3,2615,CPUs,c06249,Intel Xeon E5-2697 v2 2.7GHz  Box
o08270,smeg di6fabbl integrated retro style dishwasher black,301,2619,Dishwashers,c40635,Smeg DI6FABBL Integrated
o08271,bosch serie 6 gin81ae30g 56cm wide frost free integrated upright freezer white,6,2621,Freezers,c43269,Bosch GIN81AE30G Integrated
o08272,belling fdw150whi/fdw150whi,98,2619,Dishwashers,c40639,Belling FDW150 White
o08273,siemens iq700 ka92dhb31 freistehend 541l a,119,2622,Fridge Freezers,c45090,Siemens KA92DHB31 Black
o08274,55uk7550 55 inch ips 4k uhd hdr tv,124,2614,TVs,c04468,LG 55UK7550
o08275,hotpoint fdl9640k 9kg wash 6kg dry freestanding washer dryer black,6,2620,Washing Machines,c42084,Hotpoint FDL 9640K UK
o08276,montpellier ms148w 148 cm tall 50/50 split static fridge freezer white a,125,2622,Fridge Freezers,c44534,Montpellier MS148W White
o08277,bosch hmt84m421b microwave in white,292,2618,Microwaves,c39651,Bosch HMT84M421B White
o08278,pictureframe.tv pf55ju6 55 4k uhd smart mirror tv,194,2614,TVs,c05743,PictureFrame.TV PF55SF6
o08279,lg 49 uk6300plb smart led tv 49uk6300plb mw01,26,2614,TVs,c04445,LG 49UK6300PLB
o08280,bosch kge49vw4ag low frost 60/40 freestanding fridge freezer white,130,2622,Fridge Freezers,c44130,Bosch KGE49VW4AG White
o08281,beko dis15010 integrated 45cm 10 place slimline dishwasher,152,2619,Dishwashers,c40855,Beko DIS15010 Integrated
o08282,1600rpm washing machine 10kg load class a inox,123,2620,Washing Machines,c42836,Samsung WW10H9600EX/EU
o08283,liebherr cnbs4315 60cm nofrost fridge freezer in black steel,137,2622,Fridge Freezers,c44753,Liebherr CNbs 4315 Black
o08284,samsung galaxy s plus mobile phone,48,2612,Mobile Phones,c01456,Samsung Galaxy S Plus
o08285,1400rpm washer dryer 8kg/5kg load class a white,123,2620,Washing Machines,c42156,Candy GCSW 485T-80
o08286,bosch wae28167gb 6kg 1400 spin washing machine,179,2620,Washing Machines,c43177,Bosch WAE28167GB
o08287,1400rpm washer dryer 9kg/6kg load class a black,123,2620,Washing Machines,c42084,Hotpoint FDL 9640K UK
o08288,motorola moto g6 32gb silver,2,2612,Mobile Phones,c00214,Moto G6 32GB Dual SIM
o08289,siemens wm12n200gb washing machine,332,2620,Washing Machines,c42552,Siemens WM12N200GB
o08290,intel xeon 3104 hexa core 6 core 1.70 ghz processor socket 3647 6 mb 8.25 mb cache 64 bit processing 14 nm 85 w 79c,200,2615,CPUs,c06022,Intel Xeon Bronze 3104 1.7GHz Tray
o08291,neff ki2422s30g integrated tall fridge,7,2623,Fridges,c46178,Neff KI2422S30G Integrated
o08292,g4940scjubileeclst miele freestanding dishwasher 60cm 3d cutlery tr,344,2619,Dishwashers,c40827,Miele G 4940 SC Jubilee White
o08293,samsung qe65q9fna/qe65q9fna,98,2614,TVs,c04449,Samsung QE65Q9F
o08294,ebac awm74d2 1400 rpm 7kg washer,292,2620,Washing Machines,c42221,Ebac AWM74D2
o08295,panasonic tx 32as500b 32 television,153,2614,TVs,c05786,Panasonic Viera TX-32AS500B
o08296,ice king tt35ap2 table top freezer in white,125,2621,Freezers,c43748,Iceking TT35AP White
o08297,apple mn8x2b/a iphone 7 32gb 4.7 12mp sim free smartphone in black,3,2612,Mobile Phones,c00003,Apple iPhone 7 32GB
o08298,pentax k 30 with 18 55/50 200wr lenses black,276,2617,Digital Cameras,c39541,Pentax K-30 + 18-55mm + 50-200mm
o08299,daewoo kor 6aorc microwave,153,2618,Microwaves,c40165,Daewoo KOR6A0RC Cream
o08300,neff s513k60x0g integrated dishwasher,43,2619,Dishwashers,c41454,Neff S513K60X0G Integrated
o08301,bosch smv40c30gb activewater 12 place fully integrated dishwasher,3,2619,Dishwashers,c40467,Bosch SMV40C30GB Integrated
o08302,iceking rk132ap2 graded ice box fridge,179,2623,Fridges,c46748,Iceking RK132AP2 White
o08303,sharp microwave free standing microwave oven in black,31,2618,Microwaves,c39794,Sharp R360KM
o08304,philips 32hfl2869t/12 32hfl2869t 32 studio hd pro tv dvb c/t/t2 tv audio commercial televisions,3,2614,TVs,c04580,Philips 32HFL2869T
o08305,10.16 cm 4 ips 640 x 1136 a9 m9 128gb lte 802.11ac blueto,18,2612,Mobile Phones,c00028,Apple iPhone SE 128GB
o08306,hotpoint mwh 2031 mw0 easy compact solo microwave with touch control 20 litre white,3,2618,Microwaves,c40203,Hotpoint MWH2031 White
o08307,neff einbau mikrowelle hw 5350 n h53w50n3,298,2618,Microwaves,c39889,Neff H53W50N3 Stainless Steel
o08308,hotpoint hza1 built in freezer white,22,2621,Freezers,c43404,Hotpoint HZA1 Integrated
o08309,apple iphone 7 32gb black,27,2612,Mobile Phones,c00003,Apple iPhone 7 32GB
o08310,frost free tall freezer,347,2621,Freezers,c43506,Beko FFG1545 Silver
o08311,liebherr gefrierschrank premium mit nofrost gnp 3056,298,2621,Freezers,c43981,Liebherr GNP 3056 White
o08312,statesman chf150,330,2621,Freezers,c43621,Statesman CHF150 White
o08313,siemens k hl /gefrier kombination t ren wei kg39fsw45,298,2622,Fridge Freezers,c45129,Siemens KG39FSW45 White
o08314,xiaomi mi 8 64gb handy blau,2,2612,Mobile Phones,c00109,Xiaomi Mi 8 64GB Dual SIM
o08315,hoover dxoc68ac3 dynamic next 8kg 1600rpm freestanding washing machine with one touch white with chrome door,15,2620,Washing Machines,c42178,Hoover DXOC 68AC3/1-80
